Index,Units,Date,Month,Year,Day
3179,17432,7/19/2013,7,2013,Friday
3180,16880,7/18/2013,7,2013,Thursday
3181,16990,7/17/2013,7,2013,Wednesday
3182,16599,7/16/2013,7,2013,Tuesday
3183,15585,7/15/2013,7,2013,Monday
3184,13733,7/14/2013,7,2013,Sunday
3185,13229,7/13/2013,7,2013,Saturday
3186,13643,7/12/2013,7,2013,Friday
3187,13799,7/11/2013,7,2013,Thursday
3188,15234,7/10/2013,7,2013,Wednesday
3189,14800,7/9/2013,7,2013,Tuesday
3190,13296,7/8/2013,7,2013,Monday
3191,13217,7/7/2013,7,2013,Sunday
3192,13118,7/6/2013,7,2013,Saturday
3193,12611,7/5/2013,7,2013,Friday
3194,13253,7/4/2013,7,2013,Thursday
3195,13502,7/3/2013,7,2013,Wednesday
3196,13073,7/2/2013,7,2013,Tuesday
3197,12762,7/1/2013,7,2013,Monday
3198,12411,6/30/2013,6,2013,Sunday
3199,13190,6/29/2013,6,2013,Saturday
3200,14327,6/28/2013,6,2013,Friday
3201,14486,6/27/2013,6,2013,Thursday
3202,15534,6/26/2013,6,2013,Wednesday
3203,14903,6/25/2013,6,2013,Tuesday
3204,14448,6/24/2013,6,2013,Monday
3205,13799,6/23/2013,6,2013,Sunday
3206,13888,6/22/2013,6,2013,Saturday
3207,13678,6/21/2013,6,2013,Friday
3208,12980,6/20/2013,6,2013,Thursday
3209,13136,6/19/2013,6,2013,Wednesday
3210,14330,6/18/2013,6,2013,Tuesday
3211,12975,6/17/2013,6,2013,Monday
3212,12324,6/16/2013,6,2013,Sunday
3213,12226,6/15/2013,6,2013,Saturday
3214,12812,6/14/2013,6,2013,Friday
3215,15090,6/13/2013,6,2013,Thursday
3216,13834,6/12/2013,6,2013,Wednesday
3217,12917,6/11/2013,6,2013,Tuesday
3218,12933,6/10/2013,6,2013,Monday
3219,11631,6/9/2013,6,2013,Sunday
3220,11666,6/8/2013,6,2013,Saturday
3221,12748,6/7/2013,6,2013,Friday
3222,13144,6/6/2013,6,2013,Thursday
3223,12550,6/5/2013,6,2013,Wednesday
3224,12579,6/4/2013,6,2013,Tuesday
3225,12421,6/3/2013,6,2013,Monday
3226,13154,6/2/2013,6,2013,Sunday
3227,13477,6/1/2013,6,2013,Saturday
3228,14595,5/31/2013,5,2013,Friday
3229,14120,5/30/2013,5,2013,Thursday
3230,13462,5/29/2013,5,2013,Wednesday
3231,11422,5/28/2013,5,2013,Tuesday
3232,10646,5/27/2013,5,2013,Monday
3233,10833,5/26/2013,5,2013,Sunday
3234,11608,5/25/2013,5,2013,Saturday
3235,12108,5/24/2013,5,2013,Friday
3236,13265,5/23/2013,5,2013,Thursday
3237,13948,5/22/2013,5,2013,Wednesday
3238,14135,5/21/2013,5,2013,Tuesday
3239,12797,5/20/2013,5,2013,Monday
3240,11760,5/19/2013,5,2013,Sunday
3241,12093,5/18/2013,5,2013,Saturday
3242,12616,5/17/2013,5,2013,Friday
3243,13011,5/16/2013,5,2013,Thursday
3244,12181,5/15/2013,5,2013,Wednesday
3245,12562,5/14/2013,5,2013,Tuesday
3246,11896,5/13/2013,5,2013,Monday
3247,11165,5/12/2013,5,2013,Sunday
3248,11643,5/11/2013,5,2013,Saturday
3249,12228,5/10/2013,5,2013,Friday
3250,12107,5/9/2013,5,2013,Thursday
3251,12131,5/8/2013,5,2013,Wednesday
3252,12131,5/7/2013,5,2013,Tuesday
3253,11504,5/6/2013,5,2013,Monday
3254,11083,5/5/2013,5,2013,Sunday
3255,11803,5/4/2013,5,2013,Saturday
3256,12115,5/3/2013,5,2013,Friday
3257,12442,5/2/2013,5,2013,Thursday
3258,12221,5/1/2013,5,2013,Wednesday
3259,12008,4/30/2013,4,2013,Tuesday
3260,11693,4/29/2013,4,2013,Monday
3261,10862,4/28/2013,4,2013,Sunday
3262,11651,4/27/2013,4,2013,Saturday
3263,12736,4/26/2013,4,2013,Friday
3264,12800,4/25/2013,4,2013,Thursday
3265,12009,4/24/2013,4,2013,Wednesday
3266,12302,4/23/2013,4,2013,Tuesday
3267,12517,4/22/2013,4,2013,Monday
3268,12389,4/21/2013,4,2013,Sunday
3269,12565,4/20/2013,4,2013,Saturday
3270,12267,4/19/2013,4,2013,Friday
3271,11977,4/18/2013,4,2013,Thursday
3272,11847,4/17/2013,4,2013,Wednesday
3273,11824,4/16/2013,4,2013,Tuesday
3274,11576,4/15/2013,4,2013,Monday
3275,11789,4/14/2013,4,2013,Sunday
3276,12206,4/13/2013,4,2013,Saturday
3277,12712,4/12/2013,4,2013,Friday
3278,12337,4/11/2013,4,2013,Thursday
3279,12051,4/10/2013,4,2013,Wednesday
3280,11944,4/9/2013,4,2013,Tuesday
3281,11365,4/8/2013,4,2013,Monday
3282,11614,4/7/2013,4,2013,Sunday
3283,13029,4/6/2013,4,2013,Saturday
3284,14381,4/5/2013,4,2013,Friday
3285,14753,4/4/2013,4,2013,Thursday
3286,15012,4/3/2013,4,2013,Wednesday
3287,14497,4/2/2013,4,2013,Tuesday
3288,12310,4/1/2013,4,2013,Monday
3289,11757,3/31/2013,3,2013,Sunday
3290,13099,3/30/2013,3,2013,Saturday
3291,14341,3/29/2013,3,2013,Friday
3292,15357,3/28/2013,3,2013,Thursday
3293,15590,3/27/2013,3,2013,Wednesday
3294,16007,3/26/2013,3,2013,Tuesday
3295,15415,3/25/2013,3,2013,Monday
3296,13849,3/24/2013,3,2013,Sunday
3297,14776,3/23/2013,3,2013,Saturday
3298,16798,3/22/2013,3,2013,Friday
3299,15876,3/21/2013,3,2013,Thursday
3300,15334,3/20/2013,3,2013,Wednesday
3301,14713,3/19/2013,3,2013,Tuesday
3302,14615,3/18/2013,3,2013,Monday
3303,12669,3/17/2013,3,2013,Sunday
3304,13326,3/16/2013,3,2013,Saturday
3305,15590,3/15/2013,3,2013,Friday
3306,16350,3/14/2013,3,2013,Thursday
3307,14925,3/13/2013,3,2013,Wednesday
3308,13419,3/12/2013,3,2013,Tuesday
3309,11959,3/11/2013,3,2013,Monday
3310,12752,3/10/2013,3,2013,Sunday
3311,15109,3/9/2013,3,2013,Saturday
3312,15559,3/8/2013,3,2013,Friday
3313,15666,3/7/2013,3,2013,Thursday
3314,15910,3/6/2013,3,2013,Wednesday
3315,15502,3/5/2013,3,2013,Tuesday
3316,16195,3/4/2013,3,2013,Monday
3317,15625,3/3/2013,3,2013,Sunday
3318,15303,3/2/2013,3,2013,Saturday
3319,15551,3/1/2013,3,2013,Friday
3320,15466,2/28/2013,2,2013,Thursday
3321,14708,2/27/2013,2,2013,Wednesday
3322,15371,2/26/2013,2,2013,Tuesday
3323,15059,2/25/2013,2,2013,Monday
3324,13965,2/24/2013,2,2013,Sunday
3325,14320,2/23/2013,2,2013,Saturday
3326,16318,2/22/2013,2,2013,Friday
3327,17186,2/21/2013,2,2013,Thursday
3328,16705,2/20/2013,2,2013,Wednesday
3329,14784,2/19/2013,2,2013,Tuesday
3330,17351,2/18/2013,2,2013,Monday
3331,16465,2/17/2013,2,2013,Sunday
3332,15199,2/16/2013,2,2013,Saturday
3333,15111,2/15/2013,2,2013,Friday
3334,15554,2/14/2013,2,2013,Thursday
3335,14844,2/13/2013,2,2013,Wednesday
3336,14354,2/12/2013,2,2013,Tuesday
3337,13488,2/11/2013,2,2013,Monday
3338,15312,2/10/2013,2,2013,Sunday
3339,15446,2/9/2013,2,2013,Saturday
3340,14873,2/8/2013,2,2013,Friday
3341,15985,2/7/2013,2,2013,Thursday
3342,15540,2/6/2013,2,2013,Wednesday
3343,16055,2/5/2013,2,2013,Tuesday
3344,16689,2/4/2013,2,2013,Monday
3345,15993,2/3/2013,2,2013,Sunday
3346,18684,2/2/2013,2,2013,Saturday
3347,17353,2/1/2013,2,2013,Friday
3348,14050,1/31/2013,1,2013,Thursday
3349,12634,1/30/2013,1,2013,Wednesday
3350,13807,1/29/2013,1,2013,Tuesday
3351,15516,1/28/2013,1,2013,Monday
3352,16238,1/27/2013,1,2013,Sunday
3353,16806,1/26/2013,1,2013,Saturday
3354,18576,1/25/2013,1,2013,Friday
3355,17757,1/24/2013,1,2013,Thursday
3356,19114,1/23/2013,1,2013,Wednesday
3357,18286,1/22/2013,1,2013,Tuesday
3358,15450,1/21/2013,1,2013,Monday
3359,13885,1/20/2013,1,2013,Sunday
3360,15644,1/19/2013,1,2013,Saturday
3361,15766,1/18/2013,1,2013,Friday
3362,15088,1/17/2013,1,2013,Thursday
3363,15450,1/16/2013,1,2013,Wednesday
3364,15090,1/15/2013,1,2013,Tuesday
3365,12501,1/14/2013,1,2013,Monday
3366,11632,1/13/2013,1,2013,Sunday
3367,12831,1/12/2013,1,2013,Saturday
3368,14175,1/11/2013,1,2013,Friday
3369,14337,1/10/2013,1,2013,Thursday
3370,15391,1/9/2013,1,2013,Wednesday
3371,16355,1/8/2013,1,2013,Tuesday
3372,14805,1/7/2013,1,2013,Monday
3373,14175,1/6/2013,1,2013,Sunday
3374,16298,1/5/2013,1,2013,Saturday
3375,16547,1/4/2013,1,2013,Friday
3376,16864,1/3/2013,1,2013,Thursday
3377,14919,1/2/2013,1,2013,Wednesday
3378,14327,1/1/2013,1,2013,Tuesday
3379,15993,12/31/2014,12,2014,Wednesday
3380,14783,12/30/2014,12,2014,Tuesday
3381,13183,12/29/2014,12,2014,Monday
3382,12011,12/28/2014,12,2014,Sunday
3383,12714,12/27/2014,12,2014,Saturday
3384,12958,12/26/2014,12,2014,Friday
3385,11630,12/25/2014,12,2014,Thursday
3386,12262,12/24/2014,12,2014,Wednesday
3387,14217,12/23/2014,12,2014,Tuesday
3388,15297,12/22/2014,12,2014,Monday
3389,14645,12/21/2014,12,2014,Sunday
3390,15368,12/20/2014,12,2014,Saturday
3391,15625,12/19/2014,12,2014,Friday
3392,15379,12/18/2014,12,2014,Thursday
3393,14283,12/17/2014,12,2014,Wednesday
3394,14232,12/16/2014,12,2014,Tuesday
3395,13939,12/15/2014,12,2014,Monday
3396,14101,12/14/2014,12,2014,Sunday
3397,15321,12/13/2014,12,2014,Saturday
3398,16375,12/12/2014,12,2014,Friday
3399,15877,12/11/2014,12,2014,Thursday
3400,14731,12/10/2014,12,2014,Wednesday
3401,15100,12/9/2014,12,2014,Tuesday
3402,14785,12/8/2014,12,2014,Monday
3403,13874,12/7/2014,12,2014,Sunday
3404,13626,12/6/2014,12,2014,Saturday
3405,14760,12/5/2014,12,2014,Friday
3406,15064,12/4/2014,12,2014,Thursday
3407,14472,12/3/2014,12,2014,Wednesday
3408,14439,12/2/2014,12,2014,Tuesday
3409,11764,12/1/2014,12,2014,Monday
3410,12526,11/30/2014,11,2014,Sunday
3411,14710,11/29/2014,11,2014,Saturday
3412,14002,11/28/2014,11,2014,Friday
3413,13816,11/27/2014,11,2014,Thursday
3414,14457,11/26/2014,11,2014,Wednesday
3415,13105,11/25/2014,11,2014,Tuesday
3416,12358,11/24/2014,11,2014,Monday
3417,13784,11/23/2014,11,2014,Sunday
3418,16591,11/22/2014,11,2014,Saturday
3419,16307,11/21/2014,11,2014,Friday
3420,15817,11/20/2014,11,2014,Thursday
3421,18221,11/19/2014,11,2014,Wednesday
3422,17168,11/18/2014,11,2014,Tuesday
3423,13956,11/17/2014,11,2014,Monday
3424,14401,11/16/2014,11,2014,Sunday
3425,15981,11/15/2014,11,2014,Saturday
3426,15436,11/14/2014,11,2014,Friday
3427,13875,11/13/2014,11,2014,Thursday
3428,12567,11/12/2014,11,2014,Wednesday
3429,12992,11/11/2014,11,2014,Tuesday
3430,13053,11/10/2014,11,2014,Monday
3431,12444,11/9/2014,11,2014,Sunday
3432,14191,11/8/2014,11,2014,Saturday
3433,13025,11/7/2014,11,2014,Friday
3434,12357,11/6/2014,11,2014,Thursday
3435,12203,11/5/2014,11,2014,Wednesday
3436,13003,11/4/2014,11,2014,Tuesday
3437,13849,11/3/2014,11,2014,Monday
3438,13297,11/2/2014,11,2014,Sunday
3439,13214,11/1/2014,11,2014,Saturday
3440,13053,10/31/2014,10,2014,Friday
3441,12470,10/30/2014,10,2014,Thursday
3442,11622,10/29/2014,10,2014,Wednesday
3443,11782,10/28/2014,10,2014,Tuesday
3444,11723,10/27/2014,10,2014,Monday
3445,11083,10/26/2014,10,2014,Sunday
3446,12159,10/25/2014,10,2014,Saturday
3447,12714,10/24/2014,10,2014,Friday
3448,12815,10/23/2014,10,2014,Thursday
3449,12573,10/22/2014,10,2014,Wednesday
3450,12116,10/21/2014,10,2014,Tuesday
3451,12026,10/20/2014,10,2014,Monday
3452,11529,10/19/2014,10,2014,Sunday
3453,11329,10/18/2014,10,2014,Saturday
3454,11923,10/17/2014,10,2014,Friday
3455,11815,10/16/2014,10,2014,Thursday
3456,11848,10/15/2014,10,2014,Wednesday
3457,11968,10/14/2014,10,2014,Tuesday
3458,11224,10/13/2014,10,2014,Monday
3459,11066,10/12/2014,10,2014,Sunday
3460,11442,10/11/2014,10,2014,Saturday
3461,11807,10/10/2014,10,2014,Friday
3462,11629,10/9/2014,10,2014,Thursday
3463,11738,10/8/2014,10,2014,Wednesday
3464,11923,10/7/2014,10,2014,Tuesday
3465,11473,10/6/2014,10,2014,Monday
3466,11384,10/5/2014,10,2014,Sunday
3467,11133,10/4/2014,10,2014,Saturday
3468,12252,10/3/2014,10,2014,Friday
3469,11654,10/2/2014,10,2014,Thursday
3470,11680,10/1/2014,10,2014,Wednesday
3471,12015,9/30/2014,9,2014,Tuesday
3472,11457,9/29/2014,9,2014,Monday
3473,10963,9/28/2014,9,2014,Sunday
3474,11641,9/27/2014,9,2014,Saturday
3475,11927,9/26/2014,9,2014,Friday
3476,11815,9/25/2014,9,2014,Thursday
3477,11667,9/24/2014,9,2014,Wednesday
3478,11650,9/23/2014,9,2014,Tuesday
3479,11206,9/22/2014,9,2014,Monday
3480,11719,9/21/2014,9,2014,Sunday
3481,11427,9/20/2014,9,2014,Saturday
3482,11705,9/19/2014,9,2014,Friday
3483,11566,9/18/2014,9,2014,Thursday
3484,11692,9/17/2014,9,2014,Wednesday
3485,11928,9/16/2014,9,2014,Tuesday
3486,10912,9/15/2014,9,2014,Monday
3487,10647,9/14/2014,9,2014,Sunday
3488,11314,9/13/2014,9,2014,Saturday
3489,12148,9/12/2014,9,2014,Friday
3490,13838,9/11/2014,9,2014,Thursday
3491,12887,9/10/2014,9,2014,Wednesday
3492,12507,9/9/2014,9,2014,Tuesday
3493,11771,9/8/2014,9,2014,Monday
3494,11952,9/7/2014,9,2014,Sunday
3495,14728,9/6/2014,9,2014,Saturday
3496,14469,9/5/2014,9,2014,Friday
3497,13933,9/4/2014,9,2014,Thursday
3498,13567,9/3/2014,9,2014,Wednesday
3499,13730,9/2/2014,9,2014,Tuesday
3500,13008,9/1/2014,9,2014,Monday
3501,13671,8/31/2014,8,2014,Sunday
3502,13458,8/30/2014,8,2014,Saturday
3503,13279,8/29/2014,8,2014,Friday
3504,14019,8/28/2014,8,2014,Thursday
3505,14082,8/27/2014,8,2014,Wednesday
3506,14011,8/26/2014,8,2014,Tuesday
3507,13636,8/25/2014,8,2014,Monday
3508,13564,8/24/2014,8,2014,Sunday
3509,14248,8/23/2014,8,2014,Saturday
3510,13862,8/22/2014,8,2014,Friday
3511,14261,8/21/2014,8,2014,Thursday
3512,14311,8/20/2014,8,2014,Wednesday
3513,13808,8/19/2014,8,2014,Tuesday
3514,13120,8/18/2014,8,2014,Monday
3515,12169,8/17/2014,8,2014,Sunday
3516,11700,8/16/2014,8,2014,Saturday
3517,12126,8/15/2014,8,2014,Friday
3518,12501,8/14/2014,8,2014,Thursday
3519,12947,8/13/2014,8,2014,Wednesday
3520,13700,8/12/2014,8,2014,Tuesday
3521,13744,8/11/2014,8,2014,Monday
3522,12587,8/10/2014,8,2014,Sunday
3523,12769,8/9/2014,8,2014,Saturday
3524,13084,8/8/2014,8,2014,Friday
3525,13230,8/7/2014,8,2014,Thursday
3526,13699,8/6/2014,8,2014,Wednesday
3527,13576,8/5/2014,8,2014,Tuesday
3528,12667,8/4/2014,8,2014,Monday
3529,11686,8/3/2014,8,2014,Sunday
3530,12757,8/2/2014,8,2014,Saturday
3531,13020,8/1/2014,8,2014,Friday
3532,12352,7/31/2014,7,2014,Thursday
3533,12045,7/30/2014,7,2014,Wednesday
3534,12358,7/29/2014,7,2014,Tuesday
3535,12708,7/28/2014,7,2014,Monday
3536,13109,7/27/2014,7,2014,Sunday
3537,12694,7/26/2014,7,2014,Saturday
3538,12537,7/25/2014,7,2014,Friday
3539,13387,7/24/2014,7,2014,Thursday
3540,15562,7/23/2014,7,2014,Wednesday
3541,14651,7/22/2014,7,2014,Tuesday
3542,12988,7/21/2014,7,2014,Monday
3543,11751,7/20/2014,7,2014,Sunday
3544,12238,7/19/2014,7,2014,Saturday
3545,12290,7/18/2014,7,2014,Friday
3546,12048,7/17/2014,7,2014,Thursday
3547,12472,7/16/2014,7,2014,Wednesday
3548,13922,7/15/2014,7,2014,Tuesday
3549,14339,7/14/2014,7,2014,Monday
3550,13875,7/13/2014,7,2014,Sunday
3551,13433,7/12/2014,7,2014,Saturday
3552,13438,7/11/2014,7,2014,Friday
3553,13411,7/10/2014,7,2014,Thursday
3554,13829,7/9/2014,7,2014,Wednesday
3555,14211,7/8/2014,7,2014,Tuesday
3556,12845,7/7/2014,7,2014,Monday
3557,11314,7/6/2014,7,2014,Sunday
3558,10920,7/5/2014,7,2014,Saturday
3559,11720,7/4/2014,7,2014,Friday
3560,13963,7/3/2014,7,2014,Thursday
3561,14979,7/2/2014,7,2014,Wednesday
3562,14773,7/1/2014,7,2014,Tuesday
3563,13982,6/30/2014,6,2014,Monday
3564,13434,6/29/2014,6,2014,Sunday
3565,14328,6/28/2014,6,2014,Saturday
3566,14152,6/27/2014,6,2014,Friday
3567,14027,6/26/2014,6,2014,Thursday
3568,14192,6/25/2014,6,2014,Wednesday
3569,14390,6/24/2014,6,2014,Tuesday
3570,13403,6/23/2014,6,2014,Monday
3571,12445,6/22/2014,6,2014,Sunday
3572,13021,6/21/2014,6,2014,Saturday
3573,13899,6/20/2014,6,2014,Friday
3574,14349,6/19/2014,6,2014,Thursday
3575,15209,6/18/2014,6,2014,Wednesday
3576,14431,6/17/2014,6,2014,Tuesday
3577,12909,6/16/2014,6,2014,Monday
3578,11125,6/15/2014,6,2014,Sunday
3579,11711,6/14/2014,6,2014,Saturday
3580,12889,6/13/2014,6,2014,Friday
3581,13063,6/12/2014,6,2014,Thursday
3582,12716,6/11/2014,6,2014,Wednesday
3583,12788,6/10/2014,6,2014,Tuesday
3584,12033,6/9/2014,6,2014,Monday
3585,11863,6/8/2014,6,2014,Sunday
3586,11934,6/7/2014,6,2014,Saturday
3587,12117,6/6/2014,6,2014,Friday
3588,12628,6/5/2014,6,2014,Thursday
3589,13207,6/4/2014,6,2014,Wednesday
3590,13505,6/3/2014,6,2014,Tuesday
3591,13272,6/2/2014,6,2014,Monday
3592,11803,6/1/2014,6,2014,Sunday
3593,12298,5/31/2014,5,2014,Saturday
3594,12613,5/30/2014,5,2014,Friday
3595,12987,5/29/2014,5,2014,Thursday
3596,13387,5/28/2014,5,2014,Wednesday
3597,12640,5/27/2014,5,2014,Tuesday
3598,10966,5/26/2014,5,2014,Monday
3599,10708,5/25/2014,5,2014,Sunday
3600,11064,5/24/2014,5,2014,Saturday
3601,12096,5/23/2014,5,2014,Friday
3602,12453,5/22/2014,5,2014,Thursday
3603,12261,5/21/2014,5,2014,Wednesday
3604,11611,5/20/2014,5,2014,Tuesday
3605,11256,5/19/2014,5,2014,Monday
3606,11280,5/18/2014,5,2014,Sunday
3607,11641,5/17/2014,5,2014,Saturday
3608,11833,5/16/2014,5,2014,Friday
3609,12546,5/15/2014,5,2014,Thursday
3610,13045,5/14/2014,5,2014,Wednesday
3611,13083,5/13/2014,5,2014,Tuesday
3612,11639,5/12/2014,5,2014,Monday
3613,10691,5/11/2014,5,2014,Sunday
3614,11668,5/10/2014,5,2014,Saturday
3615,12691,5/9/2014,5,2014,Friday
3616,12162,5/8/2014,5,2014,Thursday
3617,11527,5/7/2014,5,2014,Wednesday
3618,11728,5/6/2014,5,2014,Tuesday
3619,11073,5/5/2014,5,2014,Monday
3620,10753,5/4/2014,5,2014,Sunday
3621,11544,5/3/2014,5,2014,Saturday
3622,11769,5/2/2014,5,2014,Friday
3623,11753,5/1/2014,5,2014,Thursday
3624,11917,4/30/2014,4,2014,Wednesday
3625,12071,4/29/2014,4,2014,Tuesday
3626,11216,4/28/2014,4,2014,Monday
3627,10820,4/27/2014,4,2014,Sunday
3628,11730,4/26/2014,4,2014,Saturday
3629,11807,4/25/2014,4,2014,Friday
3630,12087,4/24/2014,4,2014,Thursday
3631,11695,4/23/2014,4,2014,Wednesday
3632,11611,4/22/2014,4,2014,Tuesday
3633,10593,4/21/2014,4,2014,Monday
3634,10904,4/20/2014,4,2014,Sunday
3635,11194,4/19/2014,4,2014,Saturday
3636,11854,4/18/2014,4,2014,Friday
3637,13683,4/17/2014,4,2014,Thursday
3638,14939,4/16/2014,4,2014,Wednesday
3639,12161,4/15/2014,4,2014,Tuesday
3640,11313,4/14/2014,4,2014,Monday
3641,10655,4/13/2014,4,2014,Sunday
3642,11437,4/12/2014,4,2014,Saturday
3643,11610,4/11/2014,4,2014,Friday
3644,12542,4/10/2014,4,2014,Thursday
3645,12430,4/9/2014,4,2014,Wednesday
3646,12509,4/8/2014,4,2014,Tuesday
3647,11679,4/7/2014,4,2014,Monday
3648,12552,4/6/2014,4,2014,Sunday
3649,12364,4/5/2014,4,2014,Saturday
3650,12578,4/4/2014,4,2014,Friday
3651,11995,4/3/2014,4,2014,Thursday
3652,11828,4/2/2014,4,2014,Wednesday
3653,12488,4/1/2014,4,2014,Tuesday
3654,13808,3/31/2014,3,2014,Monday
3655,13875,3/30/2014,3,2014,Sunday
3656,12559,3/29/2014,3,2014,Saturday
3657,13535,3/28/2014,3,2014,Friday
3658,15936,3/27/2014,3,2014,Thursday
3659,16150,3/26/2014,3,2014,Wednesday
3660,14966,3/25/2014,3,2014,Tuesday
3661,14760,3/24/2014,3,2014,Monday
3662,12356,3/23/2014,3,2014,Sunday
3663,12450,3/22/2014,3,2014,Saturday
3664,13984,3/21/2014,3,2014,Friday
3665,13680,3/20/2014,3,2014,Thursday
3666,13997,3/19/2014,3,2014,Wednesday
3667,15425,3/18/2014,3,2014,Tuesday
3668,15794,3/17/2014,3,2014,Monday
3669,12731,3/16/2014,3,2014,Sunday
3670,12709,3/15/2014,3,2014,Saturday
3671,16067,3/14/2014,3,2014,Friday
3672,16158,3/13/2014,3,2014,Thursday
3673,12563,3/12/2014,3,2014,Wednesday
3674,13222,3/11/2014,3,2014,Tuesday
3675,14169,3/10/2014,3,2014,Monday
3676,13296,3/9/2014,3,2014,Sunday
3677,14324,3/8/2014,3,2014,Saturday
3678,15872,3/7/2014,3,2014,Friday
3679,16681,3/6/2014,3,2014,Thursday
3680,17107,3/5/2014,3,2014,Wednesday
3681,19027,3/4/2014,3,2014,Tuesday
3682,15989,3/3/2014,3,2014,Monday
3683,14257,3/2/2014,3,2014,Sunday
3684,16375,3/1/2014,3,2014,Saturday
3685,18375,2/28/2014,2,2014,Friday
3686,18144,2/27/2014,2,2014,Thursday
3687,16616,2/26/2014,2,2014,Wednesday
3688,16154,2/25/2014,2,2014,Tuesday
3689,14414,2/24/2014,2,2014,Monday
3690,13477,2/23/2014,2,2014,Sunday
3691,14558,2/22/2014,2,2014,Saturday
3692,13444,2/21/2014,2,2014,Friday
3693,14503,2/20/2014,2,2014,Thursday
3694,14801,2/19/2014,2,2014,Wednesday
3695,15881,2/18/2014,2,2014,Tuesday
3696,16316,2/17/2014,2,2014,Monday
3697,16719,2/16/2014,2,2014,Sunday
3698,15739,2/15/2014,2,2014,Saturday
3699,16528,2/14/2014,2,2014,Friday
3700,17782,2/13/2014,2,2014,Thursday
3701,19040,2/12/2014,2,2014,Wednesday
3702,18658,2/11/2014,2,2014,Tuesday
3703,16546,2/10/2014,2,2014,Monday
3704,15874,2/9/2014,2,2014,Sunday
3705,17746,2/8/2014,2,2014,Saturday
3706,17693,2/7/2014,2,2014,Friday
3707,17167,2/6/2014,2,2014,Thursday
3708,16645,2/5/2014,2,2014,Wednesday
3709,16766,2/4/2014,2,2014,Tuesday
3710,15047,2/3/2014,2,2014,Monday
3711,13767,2/2/2014,2,2014,Sunday
3712,15766,2/1/2014,2,2014,Saturday
3713,17529,1/31/2014,1,2014,Friday
3714,20798,1/30/2014,1,2014,Thursday
3715,21162,1/29/2014,1,2014,Wednesday
3716,20191,1/28/2014,1,2014,Tuesday
3717,15840,1/27/2014,1,2014,Monday
3718,17760,1/26/2014,1,2014,Sunday
3719,19578,1/25/2014,1,2014,Saturday
3720,21314,1/24/2014,1,2014,Friday
3721,19228,1/23/2014,1,2014,Thursday
3722,19260,1/22/2014,1,2014,Wednesday
3723,15844,1/21/2014,1,2014,Tuesday
3724,15559,1/20/2014,1,2014,Monday
3725,16135,1/19/2014,1,2014,Sunday
3726,16959,1/18/2014,1,2014,Saturday
3727,16098,1/17/2014,1,2014,Friday
3728,16500,1/16/2014,1,2014,Thursday
3729,15081,1/15/2014,1,2014,Wednesday
3730,13959,1/14/2014,1,2014,Tuesday
3731,14840,1/13/2014,1,2014,Monday
3732,13858,1/12/2014,1,2014,Sunday
3733,14073,1/11/2014,1,2014,Saturday
3734,15825,1/10/2014,1,2014,Friday
3735,17364,1/9/2014,1,2014,Thursday
3736,20202,1/8/2014,1,2014,Wednesday
3737,21807,1/7/2014,1,2014,Tuesday
3738,14379,1/6/2014,1,2014,Monday
3739,15602,1/5/2014,1,2014,Sunday
3740,18978,1/4/2014,1,2014,Saturday
3741,18181,1/3/2014,1,2014,Friday
3742,14853,1/2/2014,1,2014,Thursday
3743,15441,1/1/2014,1,2014,Wednesday
3744,12415,12/31/2015,12,2015,Thursday
3745,12665,12/30/2015,12,2015,Wednesday
3746,12597,12/29/2015,12,2015,Tuesday
3747,11602,12/28/2015,12,2015,Monday
3748,10791,12/27/2015,12,2015,Sunday
3749,10404,12/26/2015,12,2015,Saturday
3750,10466,12/25/2015,12,2015,Friday
3751,11136,12/24/2015,12,2015,Thursday
3752,12334,12/23/2015,12,2015,Wednesday
3753,12744,12/22/2015,12,2015,Tuesday
3754,13813,12/21/2015,12,2015,Monday
3755,14837,12/20/2015,12,2015,Sunday
3756,15260,12/19/2015,12,2015,Saturday
3757,13829,12/18/2015,12,2015,Friday
3758,12461,12/17/2015,12,2015,Thursday
3759,13163,12/16/2015,12,2015,Wednesday
3760,12271,12/15/2015,12,2015,Tuesday
3761,11508,12/14/2015,12,2015,Monday
3762,11068,12/13/2015,12,2015,Sunday
3763,11580,12/12/2015,12,2015,Saturday
3764,12794,12/11/2015,12,2015,Friday
3765,13064,12/10/2015,12,2015,Thursday
3766,13939,12/9/2015,12,2015,Wednesday
3767,13633,12/8/2015,12,2015,Tuesday
3768,13631,12/7/2015,12,2015,Monday
3769,14126,12/6/2015,12,2015,Sunday
3770,14627,12/5/2015,12,2015,Saturday
3771,14881,12/4/2015,12,2015,Friday
3772,13563,12/3/2015,12,2015,Thursday
3773,12840,12/2/2015,12,2015,Wednesday
3774,12906,12/1/2015,12,2015,Tuesday
3775,12310,11/30/2015,11,2015,Monday
3776,11231,11/29/2015,11,2015,Sunday
